NAME	TITLE	SCORE	
LIX1		0.9693	
ADD2		0.9692104	
UTRN		0.96910137	
CNTN6		0.9688955	
RUNDC3B		0.96877635	
Z95114.3		0.96870506	
CYTIP		0.96772134	
MYOZ2		0.96747595	
AOC2		0.9662222	
DNAAF4		0.96559435	
ADGRE4P		0.96542656	
ARNT2		0.964827	
GZMK		0.96480817	
DEPP1		0.9647084	
ZNF24		0.9637277	
AL353622.1		0.96280545	
GSTT2B		0.9601176	
NDUFB1		0.95988744	
TAC1		0.9590574	
AL021392.1		0.95897335	
EOMES		0.95701605	
UGP2		0.95685345	
RNF157-AS1		0.95647985	
KCTD10		0.9560651	
LINC01993		0.95555884	
AL451069.3		0.95553154	
AL136304.1		0.9545283	
CHURC1		0.95433724	
B3GNT2		0.9536761	
VNN3		0.9534943	
AC135352.1		0.95293707	
IL10		0.9527682	
NACC2		0.9526819	
PPIAP72		0.9526607	
RINL		0.95249504	
KCNG2		0.9512994	
IL5RA		0.9501738	
AC005703.6		0.9489028	
PHLDB2		0.94814605	
SERPINA11		0.9477389	
SELP		0.9473395	
FRRS1		0.94725597	
TRPC4		0.94679385	
PLA2G10		0.9465843	
ZMYM6		0.9455829	
SLC16A7		0.9453837	
EIF4A1P5		0.94452214	
HIF3A		0.9443256	
CCDC88B		0.9440547	
SULT4A1		0.94363403	
LINC01119		0.9430114	
NOL3		0.94287866	
SIPA1		0.9425599	
LIMD2		0.94242567	
PIFO		0.9417795	
CLEC10A		0.94138545	
AC099343.3		0.9412547	
ZFAND5		0.94063836	
LRCOL1		0.94056374	
GSDMC		0.9400857	
ISL1		0.93954456	
IGFBP1		0.9393677	
AP005233.2		0.93918705	
KIR3DX1		0.9388033	
CTSO		0.9387648	
TTC39C		0.9386757	
GGTA1P		0.938675	
ASPH		0.93798816	
C15orf65		0.93794173	
POLR2L		0.9379091	
AC067838.1		0.9375315	
LRRIQ1		0.93718415	
KLHDC1		0.9368018	
PLK5		0.9363785	
POU2AF1		0.9363709	
ZNF658B		0.93608725	
KRT13		0.9359119	
AC019257.2		0.93543714	
LINC01135		0.93515176	
LINC02078		0.9348389	
HAMP		0.9346966	
NUTM2E		0.93458337	
CD24P4		0.9345763	
DIAPH2-AS1		0.9344939	
PTPRN		0.9343098	
LST1		0.9339976	
ADGRE3		0.933838	
HMGB1P49		0.9327442	
ZNF655		0.9325253	
AC127521.1		0.9319643	
ESCO2		0.9313891	
MTMR10		0.93137586	
PTGFR		0.9312809	
LINC01589		0.93105406	
FAM66D		0.9305656	
ZNF648		0.9301227	
ZBTB7C		0.92902815	
AP001148.1		0.9289648	
CCDC180		0.9284346	
CFAP43		0.92823285	
ATG14		0.9279938	
AL355076.2		0.9279072	
OFCC1		0.92676383	
CPLX1		0.9266452	
AC087501.4		0.9258156	
WFDC21P		0.9254341	
CXCL1		0.9252295	
EGLN3-AS1		0.92495817	
CHCHD10		0.9248499	
SYNC		0.92459667	
AC145098.1		0.9230381	
GIMAP7		0.92296034	
AL355112.1		0.9225885	
SCARF1		0.92217207	
CYTL1		0.9217896	
ARNTL2-AS1		0.92177564	
RDX		0.9217654	
LINC01503		0.92152596	
NDUFV2		0.92149496	
MYOM2		0.9213425	
AC092068.3		0.92043036	
SPINK1		0.9200162	
PRG4		0.9195413	
ATOH1		0.9191167	
TMEM210		0.9190652	
AC009171.2		0.9180895	
AP005717.1		0.91771245	
MST1		0.91749865	
AC114801.3		0.91740584	
NAP1L1P3		0.9172958	
PROZ		0.91708636	
KCNMB2		0.91683465	
LIPK		0.91617286	
AC087516.2		0.9161564	
AC010754.1		0.91604966	
GLDN		0.91597515	
AGAP10P		0.9159502	
CALHM1		0.91588384	
RHBG		0.9154624	
AL356599.1		0.9154586	
CXCL5		0.91514903	
DOCK4		0.9149219	
ABHD4		0.91470295	
DOK3		0.9146013	
NPPA-AS1		0.9143837	
AC116407.1		0.9141506	
LRFN2		0.9133642	
OPRL1		0.9130228	
LINC01852		0.91202855	
PCP4		0.9119086	
AMPD1		0.91162646	
AC078817.1		0.9105827	
LINC00326		0.90975606	
AL355916.2		0.90925306	
AP000695.2		0.9090544	
AL121827.2		0.90900517	
PAX8-AS1		0.908861	
SNORC		0.90882283	
AL139220.2		0.9085934	
AMDHD2		0.90790224	
AL356801.1		0.90745395	
AC020978.3		0.9070165	
EMCN		0.90682095	
CD1D		0.90655494	
GALNT15		0.906546	
CYP1A1		0.9060753	
SYNGR1		0.905872	
MTSS1L		0.9050926	
IKZF2		0.9049979	
ISL2		0.9046669	
CATIP		0.90449244	
AC068473.5		0.9041553	
CAVIN3		0.9034953	
EVX1		0.9027262	
GKAP1		0.9023058	
AC026367.2		0.90213364	
MAP7D3		0.9018534	
APOBEC3G		0.9017044	
CEACAM1		0.90160906	
AXL		0.9013008	
AP001610.2		0.9010609	
AKAP6		0.90024996	
FAM167A		0.9001111	
AC008637.1		0.9000186	
RASAL3		0.89946896	
CRLF2		0.8978073	
LINC02576		0.89733946	
ZDHHC11		0.89730835	
SECTM1		0.89730304	
SLC32A1		0.89718413	
KCTD15		0.8967826	
CSGALNACT1		0.8962497	
MTND2P29		0.89574534	
AC004947.1		0.89528406	
CD58		0.89432746	
CYP4F24P		0.893833	
C10orf25		0.8935055	
PINK1		0.89104116	
AC090229.1		0.89089835	
LINC00641		0.890868	
KCND1		0.8906994	
PRKACB		0.8905088	
SFTPA2		0.89018494	
AC139720.1		0.8898659	
MARVELD1		0.88974696	
AP003486.1		0.8896572	
LINC01871		0.88944006	
RNU5E-1		0.88943815	
TTC3-AS1		0.8887472	
YBX3		0.8884954	
RCAN2		0.8881426	
AC100778.2		0.8880621	
FAM122A		0.8878781	
LILRB5		0.88764036	
AC090515.2		0.8871648	
TNFRSF10C		0.8870385	
AC002563.1		0.8869326	
CXCL12		0.8867876	
AL596094.1		0.88656884	
AC023790.2		0.8852061	
FNDC5		0.8851511	
SEMA3B		0.8849451	
ITPR1-AS1		0.88491875	
PLA2G2A		0.88478416	
TMEM145		0.88476485	
NRSN2		0.8846051	
AC093157.2		0.88442236	
ASAH1		0.8839468	
AC006435.2		0.8839002	
LRIT2		0.88340104	
PARVG		0.882911	
TNFRSF19		0.88232106	
BEND5		0.8822204	
CALB1		0.8814267	
MTND5P10		0.88121337	
AC000068.2		0.88115025	
AC012645.3		0.88077813	
SLC2A13		0.8802781	
AL365203.2		0.88005376	
AC012181.1		0.87891096	
LINC01750		0.8788879	
AC107982.3		0.8783357	
TMEM88B		0.87807405	
CDRT1		0.8777898	
CACNB4		0.87704104	
OBSCN-AS1		0.8765091	
KIF17		0.87636614	
CLIC4		0.87611187	
AL031847.1		0.87605625	
CCPG1		0.8758083	
MCPH1-AS1		0.87546754	
UBE2J1		0.8754368	
AL391845.2		0.8753288	
AC093904.4		0.8750567	
TSHR		0.87492585	
AC008537.3		0.87445486	
MFHAS1		0.87419194	
MIR3661		0.8741599	
CHGA		0.8740168	
GRIA4		0.8737906	
INSL3		0.8734714	
AC105235.1		0.873319	
MAOB		0.8733179	
PTGIR		0.8732482	
TWF1P1		0.87191606	
LINC01597		0.8716103	
SLC25A37		0.8713883	
PNOC		0.87109405	
AC097478.3		0.8705542	
TEAD2		0.8705262	
PRSS45		0.870306	
B9D1		0.869878	
AL358394.2		0.8691334	
GYPC		0.86837083	
TRAV24		0.8682689	
TBX21		0.8682423	
SIRPG		0.867811	
AC025171.1		0.86775833	
AC127071.2		0.86600596	
PRR4		0.86569434	
EHD4		0.86531633	
EID2B		0.8642515	
ZNF747		0.8634246	
SAMD9		0.86317354	
LINC00514		0.8628956	
QPCT		0.862442	
GRIN3B		0.86226135	
TMEM238		0.8619981	
AC007220.1		0.86198676	
IMMP1LP1		0.8616227	
PKIA		0.86085004	
ALDH1A1		0.86080396	
AL671883.2		0.860732	
HK1		0.8606275	
MIR4648		0.86058366	
AC010834.2		0.86058044	
MAMLD1		0.86049396	
BEX3		0.85969174	
SLC5A3		0.85964954	
AC084262.1		0.859585	
CYBA		0.85918486	
AL355482.1		0.85863125	
TRAV16		0.85854715	
ENO3		0.8580866	
AC024896.1		0.85770196	
NPIPB6		0.8573366	
AL157394.1		0.85669523	
AP000785.2		0.8564363	
PCDHB18P		0.85637236	
ARTN		0.85625345	
TRIM55		0.85617155	
MT-CO3		0.85566014	
CALHM6		0.8556278	
NAV3		0.8555964	
AC099509.1		0.8553172	
AC004990.1		0.85528046	
AC004908.1		0.85519075	
CPB1		0.854973	
SLC16A6		0.8548436	
LOXL3		0.8543899	
AP006748.1		0.85438573	
VSIR		0.8543604	
EVA1B		0.8543555	
PDE4D		0.8542521	
CALCRL		0.8527826	
RDH16		0.8526256	
EPGN		0.85249704	
AC008443.4		0.8520258	
MROH3P		0.8519531	
MSRA		0.851508	
CXCL2		0.8513404	
AC021739.5		0.85133886	
P2RY6		0.851298	
CRTC1		0.8509618	
CEP170		0.8501636	
RF02141		0.8493747	
AC092809.2		0.84929526	
A2M-AS1		0.84907734	
FAXC		0.8488569	
AC092384.2		0.84879965	
GRIN3A		0.84872437	
GOLGA3		0.8485684	
WSCD1		0.8485572	
DMBT1		0.8484463	
CD177		0.84838915	
MAPK1IP1L		0.84837615	
DLX5		0.84822	
AC062017.1		0.84804606	
CLIC3		0.84784645	
LRRC8B		0.84736633	
IGF1		0.84682536	
ITM2C		0.8466226	
SASH1		0.846612	
GNB5		0.8463905	
CFP		0.8458249	
AC007319.1		0.8452871	
NEDD4L		0.8448936	
PLEKHG4B		0.84467685	
KIT		0.8446703	
LIVAR		0.8434523	
AC073439.1		0.8434205	
CASR		0.8432934	
PART1		0.8431648	
TP63		0.8429861	
TCTN1		0.84297687	
LINC00513		0.84267455	
VIM-AS1		0.8422852	
SMAD9		0.8420427	
HNRNPA1P26		0.8420355	
PDLIM7		0.8420082	
AC124067.3		0.84193736	
AP001099.1		0.84127164	
SLIT2		0.84051853	
TTC16		0.8398274	
AC107871.2		0.8392219	
ZNF839		0.8391067	
AC005865.1		0.83871526	
GNAI1		0.83869684	
RBPMS-AS1		0.83853275	
SOX21-AS1		0.83745646	
AC093642.2		0.8370493	
MBD2		0.8369258	
MACC1-AS1		0.8365359	
INPP4B		0.8363919	
CTLA4		0.83638084	
AP006621.1		0.8363559	
TIAM2		0.8361559	
AC104971.1		0.8359869	
MYMX		0.83564395	
FZD3		0.8351677	
INF2		0.83476937	
Z97192.2		0.8343354	
CNN2P4		0.83413774	
AC114491.1		0.83391476	
C9orf3		0.8338222	
FAM83A-AS1		0.8329054	
TMC3		0.83231694	
ANKRD20A10P		0.8318434	
AC011700.1		0.83174175	
LEMD1		0.83142245	
VPS4B		0.8308814	
CD28		0.8306884	
HSPA2		0.830619	
SYN1		0.83032	
ERICH6		0.83018863	
PXN		0.8300573	
KLKB1		0.8296528	
NCF1C		0.8295996	
AC016705.2		0.8295615	
AP003071.4		0.82953274	
CD3G		0.8290213	
AC137767.1		0.82878447	
CD2		0.82857937	
AC015726.1		0.8284641	
AC104759.1		0.82807463	
SUCO		0.8280652	
AC005336.1		0.82802016	
C4BPB		0.827989	
ETV5		0.82759327	
AC093797.1		0.827422	
AC008033.3		0.8268188	
HTR3E		0.8266451	
AL590652.1		0.8264189	
MT-ND1		0.8263845	
AC020571.1		0.82636815	
CXCR1		0.826143	
AMN1		0.8260202	
TMEM217		0.8258369	
AC005696.3		0.82577515	
DUSP26		0.82530916	
DUSP19		0.8251377	
AC135068.2		0.82510513	
ERP27		0.824473	
DMTN		0.8242855	
TIAF1		0.8236661	
TOB2P1		0.82358617	
SGMS2		0.82339144	
KLHL4		0.8223745	
KCNN3		0.82237035	
KIAA1551		0.8223208	
NEURL1		0.8219824	
COLCA2		0.8218759	
PADI2		0.82093954	
IER5		0.82092786	
AC007009.1		0.82092196	
SLAMF1		0.820837	
PIEZO2		0.82036513	
RMDN2		0.82027763	
AC063926.3		0.8200981	
AC069360.1		0.8199529	
DNAJC30		0.8198662	
DDX58		0.8198308	
FAM71F2		0.81972295	
CSRP2		0.8196766	
WASF4P		0.8196072	
ARSK		0.8189042	
AC004241.3		0.8188287	
TPH1		0.81876564	
AC138811.1		0.8187176	
LINC01749		0.81861836	
CAMTA1-IT1		0.8185576	
PTGS1		0.8179507	
AF064858.1		0.81750894	
AL078581.1		0.81676793	
C1orf228		0.8166792	
IL6ST		0.8162795	
GAPDHP46		0.81620973	
RBP4		0.8161974	
DBIP1		0.8161917	
ZNF684		0.8159605	
SHISAL1		0.81555605	
SOCS1		0.8154983	
ZC3HAV1		0.8151071	
DGKI		0.81501144	
AC010201.2		0.8146606	
PPP2CB		0.8144647	
DNAJC19P5		0.8141962	
CCDC196		0.8140364	
GCNT4		0.81396717	
CCDC144A		0.81394637	
ZDHHC17		0.81393135	
F13A1		0.81366956	
AC011603.2		0.8135864	
ST6GALNAC4		0.8135821	
C16orf74		0.81348443	
C9orf163		0.8134606	
AC009318.4		0.81338054	
RFESD		0.8132887	
NT5C3AP1		0.8123874	
AC091839.1		0.81219906	
AJ239328.1		0.8120581	
AC132812.1		0.81128067	
NSG2		0.8111328	
SLC24A4		0.8110156	
LAT2		0.810937	
ANKRD29		0.81089	
RNU6-722P		0.81069857	
PPP2R3A		0.81067663	
AL121972.1		0.8102708	
MTND6P4		0.8101708	
NAT2		0.80935925	
AL137847.1		0.8091795	
AMHR2		0.8091628	
VEPH1		0.80903834	
PIAS3		0.8089207	
TEKT3		0.80880976	
ECI2		0.80791014	
ZNF516		0.80776435	
JAK2		0.8075448	
TNIK		0.8073919	
MEF2A		0.8072927	
TUBB8		0.80705893	
MIR2052HG		0.8069342	
HOXC9		0.8069309	
SCUBE1		0.806633	
QSOX1		0.8058447	
ERICH6-AS1		0.8055281	
HEXIM1		0.80525285	
MIRLET7D		0.80494624	
LINC02035		0.8049158	
CRAT		0.8048518	
AL121761.2		0.8048432	
RASL11B		0.8047201	
CASD1		0.80456305	
TRDV1		0.80448836	
DSCAM		0.80443966	
IL1RL1		0.80385554	
TP53		0.8038533	
LAG3		0.80311877	
SELENOM		0.8031158	
LINC01996		0.80293506	
CCL17		0.8026596	
MTMR7		0.8026102	
SORBS3		0.80243707	
SYS1-DBNDD2		0.802335	
RASSF5		0.8020912	
GLCCI1		0.8015448	
AC027319.1		0.801409	
FYN		0.8013065	
TMSB4Y		0.80051506	
LINC01117		0.8002473	
TGFB2		0.79995954	
LINC01588		0.79988366	
TEX101		0.79983485	
APOBEC3H		0.7998261	
AKNAD1		0.79973096	
CXCR2		0.7996956	
AC009269.5		0.7994136	
AD000864.1		0.7992836	
GSG1L		0.7991969	
GIMAP1		0.7990686	
ADGRG3		0.7988575	
AC007750.1		0.7985842	
CFAP73		0.79813355	
FBXO36		0.7979854	
LGALS12		0.79751503	
SLAMF7		0.7975102	
AP002884.1		0.79744756	
IKBIP		0.79742366	
IFITM4P		0.79672754	
NPIPB2		0.79625016	
MCPH1		0.7962187	
RAB27B		0.7961055	
AP001528.1		0.7960889	
AL512324.1		0.7958168	
AL035413.1		0.79577756	
MICALL2		0.79570615	
DOK1		0.79535294	
PDGFRL		0.7953095	
NDUFB1P1		0.79466695	
AC068473.3		0.7945729	
ZDBF2		0.794521	
FAM69A		0.7941144	
UBE2NL		0.7940462	
C9orf24		0.7938946	
Z99943.2		0.79356617	
AJ003147.3		0.7933853	
PRR29		0.792929	
CKLF-CMTM1		0.79283804	
SPRED3		0.7922103	
RPA2P2		0.791721	
RBBP8		0.7913794	
ZNF771		0.7912115	
OR7E91P		0.79063463	
ZG16B		0.7900275	
KRT15		0.78992444	
AC007569.1		0.7898044	
RNF144B		0.78970253	
GPX3		0.7893952	
SLC7A8		0.7892545	
CBX3P9		0.78919584	
MAMDC4		0.7886057	
LINC02356		0.7882375	
RBBP8P1		0.78781056	
CREB5		0.78716505	
HOXD10		0.7865349	
MIR29B2CHG		0.7862384	
AC004803.1		0.78589696	
PHOSPHO1		0.7856421	
FOSL1		0.78561103	
DIRAS1		0.7855927	
AC010542.5		0.78553784	
RSPH4A		0.7853586	
TXK		0.7848662	
TIFA		0.784776	
ABHD3		0.78463453	
TDRP		0.7845106	
PAK3		0.7844711	
SOCS2		0.7844698	
LINC00612		0.78442985	
RTEL1-TNFRSF6B		0.7843479	
BTC		0.7842368	
MYH7B		0.7840772	
LINC01446		0.7836625	
AC009163.1		0.7836625	
LINC00393		0.78346264	
PRR29-AS1		0.78321475	
AC087752.3		0.78314936	
TDRD12		0.78314704	
SULT1B1		0.7831082	
CFAP53		0.78295213	
SDCBPP2		0.78272915	
AC112907.2		0.78268147	
FTH1P22		0.782432	
PPP2R2A		0.7821038	
CD200		0.7820287	
MINDY2		0.78162706	
UNC93B5		0.7813235	
CNKSR2		0.78117096	
AC026436.1		0.7811208	
ZADH2		0.7806503	
TEX29		0.7803863	
AP003392.5		0.7803196	
SYTL3		0.7803009	
CDH22		0.7801132	
AC026333.4		0.7799724	
ZNF396		0.77982324	
AC023632.6		0.779619	
SLC16A8		0.7795982	
ABCB1		0.77946854	
FAM86B3P		0.7794377	
KCNMA1		0.7793873	
MTCL1		0.77928275	
AL512328.1		0.77892405	
CCDC69		0.77857614	
FBP1		0.7784935	
PRKAR1A		0.77802056	
CHRNB4		0.7768798	
SNRK-AS1		0.7768419	
DIXDC1		0.7766814	
SH3GL1P2		0.7760922	
SCARA5		0.7757192	
HMGCS2		0.77565414	
CCDC40		0.77549714	
ROR1		0.7754164	
MAJIN		0.7752787	
CLEC2B		0.7751807	
AC020910.6		0.7748192	
SYTL1		0.774607	
LINC01079		0.77420986	
MNAT1		0.7739999	
COL4A6		0.7739364	
CCL22		0.77381235	
ANKRD37		0.773303	
AC139491.2		0.7728273	
AC006128.1		0.7727299	
AC004837.2		0.7726126	
LINC00491		0.77256197	
AC090630.1		0.77256083	
REEP3		0.7725021	
ISPD		0.77241486	
MEIS2		0.7722343	
KLHL14		0.7721219	
HMGB3P22		0.77193797	
AC022960.2		0.7719204	
LINC00565		0.7718656	
AC008737.1		0.7716448	
RGS14		0.7714393	
AL049830.1		0.7713731	
AC092611.3		0.77128536	
TMEM163		0.77089906	
DMRTA1		0.77082556	
AC025162.2		0.7705698	
PTTG1IP		0.7701369	
AC023794.1		0.76960266	
MIXL1		0.76936126	
AC015987.1		0.76877105	
NUTF2P6		0.768664	
GALNT16		0.7682803	
GFI1B		0.76808125	
AL138781.1		0.767785	
ARHGDIB		0.7677555	
MAK16		0.7675882	
RHPN1		0.76749057	
LY9		0.76738423	
AC104763.1		0.7672511	
YWHAQP6		0.7671912	
AL096865.1		0.7671425	
LINC01016		0.7665056	
LCK		0.76603407	
RORA		0.76574373	
AC108449.2		0.76560026	
CLIC2		0.765598	
AC005034.2		0.7653845	
PMP22		0.7651031	
SNORD36C		0.7650865	
AL391832.2		0.76497626	
SYCE1L		0.76495874	
UBE2Q2		0.76464236	
AC091390.4		0.76444286	
STRN3		0.76427364	
GLYATL3		0.7642648	
TMEM61		0.76424617	
MTUS2		0.7637838	
AL158152.1		0.7635724	
AC012254.5		0.7635418	
FRMD3		0.76334506	
AC093425.1		0.7631873	
TMEM108		0.76290476	
C6orf141		0.76285315	
HCFC2		0.76262563	
IPO8		0.7623737	
AC074212.1		0.7621495	
C17orf107		0.76189786	
AC096637.2		0.76184285	
PKIG		0.7618321	
TMTC3		0.761553	
ZBTB12BP		0.7614805	
HECTD2		0.7613812	
NUAK1		0.76063293	
AC018638.7		0.76052886	
NCBP3		0.7603673	
SCN9A		0.76035875	
APCDD1L-AS1		0.7601202	
SNORD62B		0.75987315	
DENND6B		0.75985384	
LNP1		0.75944513	
SGMS1-AS1		0.7592389	
ZNF395		0.7590136	
PIRT		0.758861	
AC105206.2		0.7586697	
AC011498.4		0.75863117	
AC109587.1		0.75829405	
AL020993.1		0.7581705	
RIMS3		0.7579448	
AC129507.1		0.757777	
IL11		0.7575982	
LINC02292		0.75744957	
EDEM1		0.75728273	
LMO2		0.75700074	
AC025171.5		0.75674725	
TCEAL7		0.75595087	
PAX8		0.75563437	
ZNF503-AS1		0.75559354	
CAPRIN2		0.755295	
AC007298.1		0.7551743	
LINC00987		0.755014	
FGD4		0.75494105	
SPEF2		0.75493073	
MOSMO		0.7547116	
KLHL32		0.7545566	
LINC02207		0.75455135	
HEATR5A		0.75445634	
AC005034.5		0.7544043	
AC010201.1		0.75439376	
GFRA2		0.7542963	
AC092757.2		0.75367814	
FRMPD3		0.75364465	
AC021078.1		0.7533928	
CDKN2B-AS1		0.7527159	
CEP70		0.75259197	
DDX55P1		0.75245243	
AC002550.2		0.7523901	
LINC00520		0.75229096	
DPEP3		0.751941	
SNORD30		0.75168455	
SLC7A11-AS1		0.7515119	
NYAP2		0.7512652	
PRRG3		0.75087637	
KIF5A		0.7502688	
IRF2BPL		0.7502491	
OLAH		0.7500586	
SERTAD4		0.7500262	
MIR22HG		0.74917746	
CYP4X1		0.7488155	
DNAH10OS		0.74844825	
AC015819.1		0.7483444	
AC105399.1		0.7481998	
TWSG1		0.74811614	
TLNRD1		0.74792945	
TRBV12-3		0.74780744	
STK24-AS1		0.74776715	
SCART1		0.74772716	
RGS17		0.7477253	
TRAV12-2		0.7476011	
C8orf74		0.7475674	
LINC01320		0.74730736	
DAPK1		0.74713874	
AC022916.1		0.7469552	
AC104825.1		0.74694014	
CLIP4		0.74692446	
AF131216.4		0.7468262	
SMIM14		0.74671495	
HSBP1L1		0.74638057	
AC106038.1		0.7461579	
AMT		0.74583125	
AL049779.2		0.74569553	
GLRX3P2		0.7451906	
IL20RB		0.74518657	
ADCY5		0.7450183	
MIR6772		0.74445695	
ADHFE1		0.74441886	
USO1		0.74411905	
SKI		0.74391246	
RASSF3		0.74387205	
AC138305.3		0.7436338	
AC012123.1		0.7432444	
SLC25A4		0.74309564	
PRSS22		0.7428293	
AC024587.1		0.74255186	
TRG-AS1		0.7421411	
KLF4		0.74179447	
PCSK7		0.7417564	
RERG		0.7417278	
ASCL5		0.7414613	
SOCS2-AS1		0.7410982	
CDHR4		0.74106395	
FOSL1P1		0.7409869	
OSBPL8		0.7409672	
AHNAK2		0.7408865	
C4orf36		0.74040055	
DTNA		0.7402731	
SAMD4A		0.73992425	
AC037459.3		0.739802	
FGL2		0.73971087	
TP53I3		0.73961306	
IL33		0.7395973	
STEAP1		0.73947126	
AC020604.1		0.73944974	
AC084824.3		0.73943317	
RASSF8-AS1		0.7392944	
GLMN		0.73911136	
KCNC1		0.7391108	
TEX9		0.73904866	
HIST1H2BH		0.7387377	
TTC32		0.73857456	
AL049779.1		0.73835635	
BST1		0.7382144	
HAS2		0.7381211	
WWC2		0.7379353	
KCNE5		0.7377922	
AC024560.1		0.7374476	
DCBLD1		0.73731273	
PRAL		0.73702055	
LINC00861		0.73633754	
RNY1		0.7362593	
CCM2L		0.7362386	
KCNQ5		0.73614794	
ZCCHC12		0.73607266	
RGL3		0.73591244	
BHLHE40-AS1		0.7356518	
AC091849.2		0.7354444	
COLQ		0.7353636	
MIR6867		0.73521656	
BMP5		0.73470217	
AC005020.2		0.7345248	
CLEC4D		0.73428875	
APOL1		0.7342723	
HPCAL4		0.7337745	
NFIC		0.73367745	
TECPR1		0.7334306	
NPM2		0.733404	
MTATP6P1		0.73324174	
CHRM3-AS2		0.7330858	
AC244517.1		0.7330749	
CLUAP1		0.73301494	
AC009690.1		0.732953	
LCNL1		0.73294246	
MAFB		0.7328405	
HOXC12		0.7327422	
COQ2		0.7327296	
GABBR2		0.7326814	
AC005393.1		0.7326554	
DBIL5P		0.7324347	
ICAM2		0.73235667	
MICU3		0.7319773	
AC010547.2		0.73183453	
MEDAG		0.7316299	
BX470102.1		0.7315181	
NLRP7		0.7314058	
AL135925.1		0.7313599	
HOXC-AS2		0.7313262	
ZCWPW2		0.7311745	
AC008676.1		0.7311683	
SMCO3		0.7304758	
SOAT1		0.73041403	
LEPROT		0.7303708	
RABEP1		0.7303425	
ADAMTS18		0.73031205	
LINC01481		0.73029494	
TANK		0.7302884	
CD7		0.73027104	
IFI27L2		0.7301829	
AC244090.3		0.7301231	
ZMAT3		0.72998554	
RAB33B		0.7299584	
FAM229B		0.7299305	
C17orf97		0.72961986	
AL137145.1		0.7295957	
MYBPC1		0.728949	
SLC22A1		0.72893727	
AC130456.3		0.72854203	
ATF7		0.728386	
PRICKLE1		0.7283654	
SLC27A1		0.7281511	
RASL10A		0.72807807	
AC005013.1		0.7279658	
ANKS1B		0.7278592	
KIRREL2		0.7276059	
UNC79		0.72753036	
SPOCK2		0.7275237	
GNRHR		0.7274058	
EMP3		0.7270363	
GPR137C		0.726301	
AC105460.1		0.72621006	
APOBR		0.7259364	
SAMSN1		0.7259208	
URB1-AS1		0.72576344	
AL845321.1		0.7257512	
NPY6R		0.72556025	
C5orf52		0.725411	
DCDC1		0.72514814	
AC090948.1		0.72482973	
AC105020.1		0.72476333	
ZNF229		0.7247596	
AC133794.1		0.7247272	
ACTG1P20		0.7245172	
AC106739.2		0.7243356	
MTCO3P12		0.7242431	
BACH1-IT1		0.7241808	
AC011468.4		0.7241589	
CEACAM16		0.723937	
CEBPD		0.72387505	
GGCX		0.72350997	
RUFY4		0.72349626	
CACNA1C		0.72280216	
KLK15		0.7226297	
LINC02199		0.72253346	
AP000943.1		0.722495	
SPDEF		0.72247446	
AC106037.1		0.7222179	
LRRC8C		0.72217184	
BEX4		0.7219986	
AL008718.2		0.721903	
PDF		0.72178006	
HLA-A		0.7215421	
SPOCK3		0.7212212	
AL136164.4		0.7207709	
PODXL		0.72075576	
SBK3		0.7206997	
AL050343.1		0.72067493	
AL391280.1		0.7206511	
MOCS2		0.7206156	
RN7SL546P		0.72059536	
CSAG3		0.7202474	
AC146507.1		0.71999604	
ATF7IP		0.7198302	
AL133477.1		0.71963084	
AC136604.2		0.7196111	
AC091825.1		0.71953976	
ZNF271P		0.71929187	
ADM5		0.7187706	
TBK1		0.7186611	
ETFRF1		0.71856505	
IER5L		0.7184438	
KCNMB4		0.71844155	
KRR1		0.7181791	
AC093909.1		0.71813405	
DSCR9		0.7180135	
MYPN		0.71793956	
FOXC1		0.71775097	
GAS1		0.7177473	
AL135905.1		0.7170054	
LIMS2		0.7166496	
AC110995.1		0.7166236	
AC068594.1		0.7165917	
PAPPA2		0.7165053	
AC079174.2		0.71643764	
CDCA2		0.7163081	
AC087612.1		0.7162471	
LINC01341		0.7154344	
NMRK1		0.71539754	
ACER2		0.7152986	
PRKCH		0.7150056	
STPG3		0.7148945	
MINDY3		0.71423316	
CLEC2L		0.7138026	
RNF165		0.71337277	
SOX2-OT		0.71332026	
AC002984.1		0.71306473	
AC011445.1		0.7125614	
TNFRSF8		0.7120837	
CHRNA6		0.7119245	
SNORD99		0.711742	
NEDD8-MDP1		0.7117043	
HSPA12B		0.7115932	
FOCAD		0.7115918	
AC006111.2		0.711176	
AC010327.3		0.7104509	
AC005324.3		0.7102541	
AC092198.1		0.71011156	
TRIM69		0.7100437	
AC005833.1		0.7100068	
EYA1		0.7089725	
AC022382.1		0.7089695	
PTMAP4		0.7089529	
BTG1		0.7089494	
SNX18		0.7089322	
AC095055.1		0.70873505	
VTRNA1-3		0.7084116	
CD59		0.70826435	
AL049757.1		0.7080072	
SCNN1G		0.7077602	
DCTN6		0.70768404	
MT1XP1		0.7076678	
AL161669.1		0.70764184	
TERB1		0.70726126	
TPRG1-AS1		0.7071068	
SLC34A3		0.7069167	
HIF1A		0.7067252	
PLPPR2		0.7060379	
PCDHA3		0.7059097	
AGPAT4		0.7057639	
AP000569.1		0.7057423	
JSRP1		0.70570195	
CEP112		0.7057018	
AC093799.1		0.70556957	
POC1B		0.7052661	
AC027279.1		0.7052446	
AC104964.1		0.7050167	
AL021937.1		0.7047313	
ZCCHC24		0.7047149	
AL096829.2		0.70468915	
CSF3R		0.7046407	
